arm,seed,start_step,step,train_loss,grad_norm,update_norm,update_weight_ratio,wq_wk_norm,non_finite,step_ms
candidate,1,2000,2740,4.373344421,1.26408607,0.4115299101,0.003914319185,9.271163573,false,1244.4721
candidate,1,2000,2750,4.636684418,1.414093719,0.4113174646,0.003907058037,9.288692771,false,1182.8941
candidate,1,2000,2760,4.614463329,1.467989642,0.4104030793,0.003892850358,9.310292128,false,1286.6875
candidate,1,2000,2770,4.496809006,1.125355547,0.4100643863,0.003884085912,9.328049235,false,1165.8228
candidate,1,2000,2780,4.281843662,1.309769573,0.4097257405,0.003874909201,9.347421439,false,1199.0042
candidate,1,2000,2790,4.214401722,1.21092909,0.4093069721,0.003864984474,9.366877738,false,1265.488
candidate,1,2000,2800,4.091285229,1.163660571,0.409260705,0.003859439146,9.390383322,false,1200.5136
candidate,1,2000,2810,4.416448593,1.362160534,0.4090603614,0.003852313076,9.412455673,false,1264.2079
candidate,1,2000,2820,4.222539902,1.198447147,0.4094450751,0.003851049813,9.435629212,false,1192.0815
candidate,1,2000,2830,4.22767067,1.164899354,0.4082180067,0.003833849678,9.465718008,false,1164.7445
candidate,1,2000,2840,3.816810846,1.056355812,0.4096991126,0.003841927191,9.503485126,false,1224.3215
candidate,1,2000,2850,4.272014618,1.217244376,0.410285076,0.00384217113,9.532811645,false,1243.6783
candidate,1,2000,2860,4.119410515,1.251733567,0.4108292797,0.003842192817,9.550499817,false,1224.098
candidate,1,2000,2870,4.524634838,1.217623654,0.4102466721,0.003831674435,9.569441514,false,1175.5596
candidate,1,2000,2880,4.399771214,1.372761843,0.410892084,0.003832402447,9.585401553,false,1185.176
candidate,1,2000,2890,4.268894672,1.320534053,0.410743291,0.003826619631,9.601513482,false,1191.5589
candidate,1,2000,2900,4.449634552,1.112293092,0.410721665,0.003821448912,9.627364318,false,1236.6072
candidate,1,2000,2910,4.546122551,1.349107017,0.4090570328,0.003800123796,9.646894967,false,1161.7262
candidate,1,2000,2920,4.614807606,1.325802839,0.4091880432,0.00379501107,9.670041092,false,1249.5998
candidate,1,2000,2930,4.457092762,1.217446803,0.409157037,0.003789038631,9.692121972,false,1205.3802
candidate,1,2000,2940,4.288954258,1.247502433,0.4079457152,0.003772750753,9.718081483,false,1256.6317
candidate,1,2000,2950,4.226501942,1.063748222,0.4087616978,0.00377568811,9.735089581,false,1255.1426
candidate,1,2000,2960,4.632884979,1.312719558,0.4070875001,0.003755201235,9.742504298,false,1233.9241
candidate,1,2000,2970,4.452171326,1.350323104,0.407532702,0.003753978067,9.751536339,false,1152.1565
candidate,1,2000,2980,4.183226109,1.25541626,0.4079925165,0.003753212907,9.769465584,false,1198.3483
candidate,1,2000,2990,3.319048166,1.084653194,0.4098416111,0.003765835938,9.789184529,false,1214.5466
candidate,1,2000,3000,4.313155174,1.340705849,0.4096207417,0.003759882879,9.81082075,false,1243.5241
candidate,1,2000,3010,4.037075043,1.203348604,0.4092300208,0.003751436597,9.835264613,false,1702.0112
candidate,1,2000,3020,4.420183659,1.163498649,0.4103667974,0.003756950912,9.855334576,false,1455.7299
candidate,1,2000,3030,4.469194412,1.339063052,0.4108182394,0.003755958006,9.870292725,false,1253.0589
candidate,1,2000,3040,4.585804462,1.315246248,0.410561913,0.003748033817,9.889666525,false,1263.1663
candidate,1,2000,3050,4.254132271,1.16488806,0.4098790842,0.00373699162,9.908990106,false,1171.5155
candidate,1,2000,3060,4.359928131,1.192007299,0.4088648024,0.003722558345,9.931236097,false,1164.5861
candidate,1,2000,3070,4.341897011,1.365672575,0.407173785,0.003701726465,9.952803855,false,1233.6789
candidate,1,2000,3080,3.902663946,1.255750036,0.4072755296,0.003697598893,9.972685224,false,1283.2667
candidate,1,2000,3090,4.32158947,1.112113668,0.4076307783,0.003696217579,9.993149796,false,1145.8786
candidate,1,2000,3100,4.058169365,1.312711803,0.4070647136,0.003685786471,10.0241657,false,1208.0027
candidate,1,2000,3110,4.476416588,1.26528548,0.4053968882,0.003665283253,10.05006005,false,1252.0553
candidate,1,2000,3120,4.516917706,1.416212484,0.4071241582,0.003677154451,10.06271921,false,1288.3982
candidate,1,2000,3130,4.055695057,1.319063499,0.4080434326,0.00368149449,10.0771569,false,1212.5394
candidate,1,2000,3140,4.464345932,1.29600802,0.4092366806,0.003687241948,10.09946671,false,1236.6991
candidate,1,2000,3150,3.670899868,1.155770639,0.4087252618,0.003678103373,10.12197549,false,1250.2122
candidate,1,2000,3160,4.326309204,1.100239771,0.4079905335,0.003666825336,10.13601076,false,1240.5472
candidate,1,2000,3170,3.917636395,1.270874495,0.4063571396,0.003647734958,10.15104862,false,1196.5656
candidate,1,2000,3180,3.977666855,1.134979599,0.4070939035,0.003648893035,10.16775169,false,1157.1633
candidate,1,2000,3190,4.0809412,1.152363862,0.4087207005,0.003658860621,10.18384725,false,1221.1586
candidate,1,2000,3200,4.253668785,1.28186981,0.4079880366,0.003648246391,10.20276326,false,1282.1268
candidate,1,2000,3210,4.40826416,1.174839321,0.4084065925,0.003647217564,10.21979163,false,1255.1558
candidate,1,2000,3220,4.40832901,1.176419105,0.4086214251,0.003644173307,10.24087159,false,1233.9466
candidate,1,2000,3230,4.36774826,1.155196634,0.4074945348,0.00362838409,10.26647366,false,1204.915
candidate,1,2000,3240,4.152533054,1.238352419,0.4085429073,0.003633335129,10.28593845,false,1151.5909
candidate,1,2000,3250,4.749649048,1.392623976,0.4074441328,0.003618483912,10.3051404,false,1291.8165
candidate,1,2000,3260,4.68245697,1.19799697,0.4074162819,0.003612858751,10.32961369,false,1268.6812
candidate,1,2000,3270,4.361535072,1.235803493,0.4075649157,0.003610029898,10.34798144,false,1216.2105
candidate,1,2000,3280,3.677857161,1.220395008,0.4061530865,0.003593426186,10.36591151,false,1258.16
candidate,1,2000,3290,4.225052834,1.195692993,0.4074948666,0.003600372503,10.38481986,false,1212.1804
candidate,1,2000,3300,4.212760925,1.363024533,0.4071283733,0.003591871816,10.40198354,false,1226.9182
candidate,1,2000,3310,4.361204147,1.109406096,0.4060740333,0.003578168034,10.41227349,false,1217.1847
candidate,1,2000,3320,4.356021404,1.049456847,0.4076836339,0.003587867674,10.42624375,false,1171.3368
candidate,1,2000,3330,4.135095596,1.128573316,0.4062729604,0.003571021933,10.43933144,false,1157.1665
candidate,1,2000,3340,4.33316946,1.235783093,0.4062661166,0.003567029043,10.45898345,false,1244.9554
candidate,1,2000,3350,4.220128536,1.287548377,0.406309693,0.003563520856,10.47937937,false,1237.5596
candidate,1,2000,3360,3.677393198,1.391192466,0.4057782771,0.003554733814,10.50892232,false,1200.9425
candidate,1,2000,3370,4.505074501,1.372160771,0.4066157838,0.003557623474,10.53689178,false,1259.1124
candidate,1,2000,3380,3.961372852,1.283107948,0.4073104923,0.003559511091,10.56428915,false,1202.2673
candidate,1,2000,3390,4.413238525,1.283837869,0.4060906366,0.003544727987,10.5945539,false,1234.6446
candidate,1,2000,3400,4.25470829,1.266342986,0.4069686384,0.003547737065,10.62641138,false,1201.1544
candidate,1,2000,3410,4.32313633,1.136229385,0.4078230788,0.003551421024,10.64027413,false,1249.6374
candidate,1,2000,3420,4.308229923,1.13325992,0.4081522618,0.003550685497,10.64743658,false,1232.844
candidate,1,2000,3430,4.448681831,1.285629851,0.407343411,0.003538728873,10.6682016,false,1235.7932
candidate,1,2000,3440,4.378260612,1.261495366,0.4062679397,0.003524741892,10.68545655,false,1192.8939
candidate,1,2000,3450,4.031963825,1.194296358,0.4076885238,0.00353250739,10.70493875,false,1207.8249
candidate,1,2000,3460,4.096664429,1.248914186,0.4088820334,0.003538280553,10.71755311,false,1267.5898
candidate,1,2000,3470,4.344512463,1.210930994,0.4084305428,0.003530361069,10.73500839,false,1180.2888
candidate,1,2000,3480,3.701884747,1.118705945,0.4077850222,0.003520096716,10.75490273,false,1246.8498
candidate,1,2000,3490,4.131697655,1.202883518,0.4068224846,0.003507604835,10.77684909,false,1248.1909
candidate,1,2000,3500,4.130301952,1.17905237,0.4069106855,0.003505328947,10.78899951,false,1259.6414
candidate,1,2000,3510,3.743978977,1.288058113,0.4063274782,0.003496747901,10.80757186,false,1203.6507
candidate,1,2000,3520,4.286101341,1.244823162,0.4067099202,0.003495558545,10.83583777,false,1222.5803
candidate,1,2000,3530,4.274017811,1.217799582,0.405575904,0.003481296444,10.85679574,false,1207.8993
candidate,1,2000,3540,3.866819382,1.075982543,0.4041240201,0.003464659861,10.87367129,false,1124.2404
candidate,1,2000,3550,4.384216785,1.308776842,0.4052386137,0.003470026819,10.90051854,false,1174.3444
candidate,1,2000,3560,4.121212482,1.150240781,0.4042358125,0.003458087221,10.92526135,false,1257.3698
candidate,1,2000,3570,4.611406803,1.138356277,0.4040566964,0.003452455905,10.94481529,false,1171.2658
candidate,1,2000,3580,4.337542057,1.246171677,0.4046012365,0.003452587089,10.97243931,false,1203.1492
candidate,1,2000,3590,4.287767887,1.293695153,0.4057201147,0.003457645434,11.00038842,false,1194.6604
candidate,1,2000,3600,4.334967613,1.085123909,0.4055279649,0.003451821405,11.02176124,false,1168.1264
candidate,1,2000,3610,4.641307831,1.073943144,0.4050555224,0.003443304392,11.03601669,false,1218.6112
candidate,1,2000,3620,4.477066517,1.265348918,0.4054230139,0.003442434917,11.04689838,false,1237.1123
candidate,1,2000,3630,4.412479401,1.219452333,0.4036349224,0.003423641281,11.05857423,false,1264.687
candidate,1,2000,3640,4.253553391,1.112230206,0.4054599763,0.003436056771,11.05763957,false,1222.2735
candidate,1,2000,3650,4.287396908,1.053971918,0.4040336514,0.00342070252,11.06256246,false,1265.3746
candidate,1,2000,3660,4.39600563,0.9999021315,0.402667427,0.003405636739,11.07682981,false,1226.1585
candidate,1,2000,3670,3.831779957,1.066348962,0.4040921644,0.003414280186,11.09934185,false,1239.9474
candidate,1,2000,3680,4.484658718,1.100400065,0.4035551697,0.003405473026,11.12032729,false,1288.7101
candidate,1,2000,3690,4.586911678,1.29524194,0.4045018248,0.003409917516,11.14261484,false,1217.5466
candidate,1,2000,3700,4.361112595,1.233103748,0.4036336632,0.003399011927,11.15833522,false,1275.7862
candidate,1,2000,3710,4.228353977,1.3507579,0.4037504756,0.00339580945,11.18376261,false,1231.5492
candidate,1,2000,3720,4.656790733,1.247920741,0.4033075258,0.003387951183,11.20564813,false,1263.5637
candidate,1,2000,3730,4.305863857,1.175806079,0.4044246286,0.003393476856,11.22489206,false,1207.3738
candidate,1,2000,3740,4.41982317,1.185550885,0.40336389,0.003380530553,11.24362079,false,1206.0967
candidate,1,2000,3750,4.480494022,1.168084754,0.4031820983,0.003375162118,11.26105135,false,1268.2908
candidate,1,2000,3760,4.151477337,1.202594506,0.4030572123,0.003370092053,11.28205209,false,1243.0849
candidate,1,2000,3770,3.981928349,1.137103493,0.4028884163,0.003364596654,11.30426435,false,1163.6191
candidate,1,2000,3780,3.981179476,1.295776879,0.4026149249,0.003359288944,11.31957579,false,1244.0152
candidate,1,2000,3790,4.309609413,1.522169039,0.4022707736,0.003352766743,11.33600618,false,1206.0254
candidate,1,2000,3800,4.22160244,1.289656412,0.4019992726,0.003347226291,11.34842346,false,1246.6498
candidate,1,2000,3810,4.471919537,1.305521205,0.4027893902,0.003350208744,11.36266762,false,1198.1451
candidate,1,2000,3820,3.52314353,1.245909608,0.4021662319,0.003341635263,11.37824263,false,1181.689
candidate,1,2000,3830,3.825131893,1.317840974,0.4025476737,0.003340817345,11.40496394,false,1202.0491
candidate,1,2000,3840,4.124429226,1.22365508,0.402580461,0.00333656389,11.42667827,false,1258.5515
candidate,1,2000,3850,4.492726326,1.183945225,0.4035800912,0.003341085268,11.44600692,false,1243.6047
candidate,1,2000,3860,4.539885044,1.448295944,0.4020975222,0.003324834427,11.4699303,false,1192.0982
candidate,1,2000,3870,4.238996506,1.233368689,0.4033981516,0.003331865688,11.49433455,false,1200.5375
candidate,1,2000,3880,4.111653805,1.261946188,0.4028266146,0.003323126841,11.52270189,false,1274.4578
candidate,1,2000,3890,4.171583176,1.1546954,0.4020047136,0.003312497015,11.55132057,false,1262.9145
candidate,1,2000,3900,4.346271515,1.240109696,0.4011490213,0.003302649456,11.57355298,false,1137.5483
candidate,1,2000,3910,3.761791229,1.136190471,0.4017826259,0.003303931177,11.59078781,false,1226.4401
candidate,1,2000,3920,3.76837635,1.05664692,0.4021330899,0.003302903903,11.60353005,false,1264.9894
candidate,1,2000,3930,4.322976589,1.305981247,0.4041540642,0.003315836132,11.61822914,false,1167.398
candidate,1,2000,3940,4.42849493,1.095734978,0.4020486469,0.003295141934,11.63314758,false,1267.409
candidate,1,2000,3950,4.242702961,1.230361693,0.4036567903,0.003304992705,11.64936989,false,1232.6089
candidate,1,2000,3960,4.016879082,1.052123763,0.4029312577,0.00329510819,11.66585191,false,1247.2479
candidate,1,2000,3970,4.061754704,1.235144163,0.4026051905,0.003288740066,11.68197772,false,1190.8553
candidate,1,2000,3980,3.937606573,1.190215691,0.4021531404,0.003281290939,11.70278984,false,1246.9013
candidate,1,2000,3990,4.593852997,1.269696137,0.4009426971,0.003268308911,11.72118561,false,1204.1984
candidate,1,2000,4000,4.085214138,1.33790523,0.4003855028,0.003260330467,11.7382655,false,1172.1581
