"family_id","configuration_id","partition","step","token_exact","token_total","sequence_exact","sequence_total","autoregressive_nll","median_first_error_survival","lower_tail_margin_q10","all_finite"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","304","61","144","8","24","5.1032278945807796","1","-15.704131356875102","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","320","61","144","8","24","5.1092870051957373","1","-15.885438338915508","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","0","11","144","0","24","3.4796623797912329","1","-0.65028085509936018","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","4","26","144","0","24","3.2807739336745341","1","-0.56423592455685134","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","8","24","144","0","24","3.1034677792791268","1","-0.88426526089509327","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","12","34","144","0","24","3.0077196229489962","1","-1.4118217069189996","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","16","24","144","0","24","2.959749862975571","1","-1.8976446211338043","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","20","40","144","6","24","2.7221649584021654","1","-1.6830511515339215","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","24","42","144","5","24","2.5579785161571333","1","-1.4862550770553449","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","28","40","144","4","24","2.460204474983724","1","-1.843501595656077","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","32","54","144","7","24","2.3303255771574869","2","-2.3088213430717586","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","36","39","144","4","24","2.461978566032287","1","-3.0764715388417243","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","40","53","144","6","24","2.0979931869698669","2","-2.9998757312695186","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","48","29","144","2","24","2.7340329948635023","1","-5.1632198532422384","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","56","38","144","3","24","2.7344562100264218","1","-5.9530906240145365","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","64","57","144","4","24","2.4490712413914215","1","-5.7254264935851094","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","80","43","144","4","24","2.8845255745123701","2","-7.2445804874102278","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","96","68","144","9","24","2.6034008966441364","2","-8.0178561031818383","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","128","69","144","9","24","2.9889096490699494","2","-9.7773356318473823","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","160","73","144","11","24","3.3343270726091609","2","-10.932849389314651","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","192","77","144","12","24","3.349192383366943","2","-11.771735526124637","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","224","77","144","12","24","3.5334451737620212","2","-12.420068854093552","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","256","79","144","13","24","3.6037486787288984","5","-12.874923113236825","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","288","79","144","13","24","3.7313997870568949","5","-13.310879622586071","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","304","73","144","12","24","4.1686858347421705","3","-13.867426935831705","true"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","320","73","144","12","24","4.2295719684404309","3","-14.064164193471273","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","0","6","144","0","24","3.4338769963848619","1","-0.67545302808284757","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","4","12","144","0","24","3.3283414917281267","1","-1.0871914565563201","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","8","20","144","0","24","3.1327571005440031","1","-1.9004880885283153","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","12","43","144","3","24","2.803390824424417","1","-1.5938253556688626","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","16","47","144","5","24","2.6603237477235893","1","-2.4418920276065665","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","20","34","144","4","24","2.7805266100127062","1","-3.2221152563889821","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","24","43","144","5","24","2.7703846390171609","1","-4.0791566816779472","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","28","41","144","4","24","2.8773225775841178","1","-5.1953649926862759","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","32","13","144","1","24","2.9757217643071319","1","-4.2506447166204451","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","36","30","144","5","24","2.9018107370666999","1","-4.9202790302534902","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","40","15","144","2","24","3.3438087200977424","1","-5.6022790238261226","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","48","50","144","6","24","3.1810470239624742","1","-7.4356334447860721","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","56","50","144","7","24","3.6556221663229582","1","-9.9414507309595752","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","64","56","144","8","24","4.2355018872453583","1","-11.705990966161092","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","80","53","144","7","24","5.802596974993449","1","-15.762013753255209","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","96","57","144","8","24","7.5510473151845856","1","-22.201017844676972","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","128","49","144","7","24","10.988037016268587","1","-33.144781597455342","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","160","26","144","2","24","16.898771625121725","1","-44.928144454956055","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","192","72","144","11","24","13.631357836959467","2","-58.592804551124573","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","224","62","112","9","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","256","59","112","9","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","288","23","112","1","18","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","304","47","88","3","15","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_CALIBRATION_V1","320","61","92","8","15","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","0","7","144","0","24","3.4304919984423075","1","-0.6268337488174438","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","4","10","144","0","24","3.3450913516742458","1","-1.123141316572825","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","8","21","144","0","24","3.2159356739813885","1","-2.0475129683812461","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","12","32","144","2","24","3.0121738794255521","1","-2.060455850760142","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","16","30","144","2","24","2.9547140974167712","1","-3.2795058051745096","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","20","32","144","2","24","2.9352715524851525","1","-4.3021835684776306","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","24","40","144","2","24","2.9711413488288212","1","-5.5153527379035951","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","28","30","144","2","24","3.0140951034413783","1","-6.3060166815916698","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","32","36","144","2","24","2.8029414317161647","1","-6.0969481021165848","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","36","32","144","4","24","3.055741557935804","1","-5.8311634222666422","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","40","30","144","1","24","3.2038457880390285","1","-6.5442975203196205","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","48","48","144","7","24","3.50476103512205","1","-8.2878252188364669","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","56","55","144","8","24","3.7982582061091588","1","-10.503571033477783","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","64","64","144","9","24","4.2769002783165471","1","-12.382061338424682","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","80","52","144","8","24","6.2166912927706797","1","-16.399990932146707","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","96","62","144","10","24","7.4548679426223332","1","-24.588533878326416","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","128","96","144","13","24","5.6600213162366879","5","-32.739301216602328","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","160","45","144","3","24","13.183499186981471","1","-43.738623865445454","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","192","86","144","14","24","10.194929854645583","5","-58.863897238175078","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","224","96","124","15","21","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","256","68","120","10","20","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","288","36","104","2","17","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","304","82","120","5","20","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","MARGIN_DEVELOPMENT_V1","320","61","104","9","18","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","0","18","144","0","24","3.4726093235655089","1","-0.67907722592353825","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","4","19","144","0","24","3.3314168395462742","1","-0.96226987739404046","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","8","22","144","0","24","3.2638606876635849","1","-2.2099505762259164","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","12","32","144","0","24","3.0893421227371398","1","-2.9428318262100222","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","16","44","144","4","24","3.0595482017068503","1","-3.776047200957934","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","20","16","144","0","24","3.6748365767484206","1","-6.7599959691365559","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","24","30","144","4","24","4.0036898765229223","1","-7.7356166839599609","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","28","42","144","4","24","3.7939815037515405","1","-7.5566102186838782","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","32","47","144","6","24","3.5508909322983744","1","-7.4524675766626993","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","36","39","144","6","24","3.3821097071191435","1","-7.6936914602915447","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","40","35","144","4","24","3.4188289371988168","1","-8.1253598451614373","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","48","54","144","6","24","3.9192704675870322","1","-10.655346369743347","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","56","59","144","7","24","3.8336818151011034","1","-11.965301579236984","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","64","39","144","3","24","4.1426431224049338","1","-11.239860491951307","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","80","64","144","8","24","4.0932082403393411","1","-13.888376412789027","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","96","59","144","5","24","5.4036870943369122","1","-18.990043497085573","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","128","48","144","3","24","4.9818250412533027","2","-14.522496936221918","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","160","61","144","9","24","5.5821853002870974","2","-18.454383625586829","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","192","60","144","9","24","7.5446702859139787","2","-27.447826266288757","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","224","66","144","10","24","10.666881059959584","2","-45.033686900138854","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","256","60","108","8","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","288","57","120","8","20","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","304","51","112","6","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_CALIBRATION_V1","320","43","72","5","12","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","0","15","144","0","24","3.4714592329373621","1","-0.68008235891660052","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","4","17","144","0","24","3.2330910413821528","1","-0.70538742871334159","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","8","21","144","0","24","3.1019866522367407","1","-1.9881888945897421","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","12","29","144","0","24","2.6215734951381156","1","-1.5894546394546827","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","16","51","144","5","24","2.3141610632492533","1","-1.8506319176405668","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","20","17","144","1","24","2.8908780683378525","1","-5.5685472567876184","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","24","46","144","6","24","3.2043239379968358","1","-7.1100534756978355","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","28","52","144","4","24","2.9817607809799886","1","-6.8083568493525188","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","32","50","144","6","24","2.7377999445134367","1","-6.0384367942810062","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","36","52","144","6","24","2.4761166557511998","1","-5.5134676893552141","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","40","46","144","4","24","2.3726580261387356","1","-5.2170357986042895","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","48","51","144","5","24","3.1678130031323048","1","-8.4592915693918869","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","56","61","144","5","24","3.2109144225937438","1","-9.3368840456008915","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","64","55","144","4","24","3.1202500629420729","2","-8.6060172798732921","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","80","72","144","8","24","3.4423811276967653","2","-13.138870909810066","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","96","65","144","6","24","4.4012456913814306","2","-15.851771223545075","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","128","36","144","2","24","5.6865367297496601","1","-14.425406503677369","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","160","86","144","13","24","4.449777820411092","5","-19.003300968805949","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","192","71","144","8","24","6.5302528798923456","2","-28.801354551315306","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","224","84","144","9","24","8.9804650947933986","4","-53.732283767064409","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","256","58","96","8","17","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","288","65","112","9","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","304","41","104","5","18","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","MARGIN_DEVELOPMENT_V1","320","32","80","3","13","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","0","3","144","0","24","3.476863532916759","1","-0.54546849926312768","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","4","23","144","0","24","3.2837616998527044","1","-0.77333544846624136","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","8","45","144","6","24","3.0865721438777673","1","-1.4378640172382195","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","12","25","144","0","24","2.9428671842188221","1","-2.3472597042719525","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","16","29","144","1","24","2.9482850395217541","1","-3.7440170009930926","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","20","28","144","4","24","3.0910134217050436","1","-4.7587196985880533","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","24","38","144","6","24","3.4093901388547554","1","-6.2003620862960815","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","28","39","144","6","24","3.1758306628407822","1","-6.309744246800741","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","32","33","144","2","24","2.9229361739076825","1","-5.8840000152587892","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","36","40","144","2","24","3.1750097266711754","1","-6.9074118534723921","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","40","53","144","6","24","3.3773805805431998","1","-7.859775241216024","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","48","56","144","9","24","3.2426498146446194","1","-8.5962392330169681","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","56","59","144","9","24","3.3257284744722004","1","-8.7565141201019294","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","64","63","144","10","24","3.1818012691556694","1","-9.4633000930150342","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","80","72","144","11","24","2.9334343194242827","2","-10.550161433219909","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","96","85","144","13","24","2.8587027968563925","5","-12.10494929154714","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","128","97","144","15","24","3.5151179320016084","5","-19.337581086158753","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","160","78","144","11","24","6.8994395173018441","2","-27.72750433286031","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","192","91","144","14","24","6.4655416274759911","5","-33.210800955692925","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","224","73","132","7","22","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","256","59","140","5","23","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","288","58","96","8","17","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","304","60","112","9","18","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_CALIBRATION_V1","320","40","76","5","13","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","0","2","144","0","24","3.4829463685813224","1","-0.59163200656572978","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","4","16","144","0","24","3.2911415309969843","1","-0.77478371063868201","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","8","36","144","4","24","3.1266533912053411","1","-1.4648117010792097","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","12","25","144","0","24","3.0079947156116358","1","-2.3205529739459356","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","16","27","144","1","24","2.9820545022630993","1","-3.5302367130915324","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","20","38","144","6","24","2.9980013199990099","1","-4.0939856717983885","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","24","37","144","6","24","3.487730221357368","1","-6.2110110203425091","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","28","37","144","6","24","3.315375055884219","1","-6.354026889801025","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","32","25","144","1","24","3.047733268168662","1","-6.0349589983622236","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","36","21","144","0","24","3.4883131104615788","1","-7.0292654037475586","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","40","30","144","2","24","3.7276105335107115","1","-7.817229223251343","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","48","43","144","5","24","3.5492221752930173","1","-8.6049158573150635","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","56","46","144","4","24","3.6387848412939396","1","-9.1304023981094353","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","64","46","144","6","24","3.9781349997616036","1","-10.209298499425252","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","80","52","144","8","24","3.8105941246378094","1","-11.630067229270935","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","96","74","144","12","24","3.8454979481961882","1","-14.533776140213012","true"
