"family_id","configuration_id","seed","layers","steps","family_parameter","final_ar_dev_token_exact","final_ar_dev_sequence_exact","final_ar_dev_nll","stability_ar_dev_token_exact","stability_ar_dev_sequence_exact","final_margin_dev_lower_tail_margin_q10","final_margin_dev_median_survival","final_margin_calib_lower_tail_margin_q10","final_nll","final_margin_term","final_total_loss","final_mean_margin","final_critical_share","final_gradient_norm","last_parity_step","finite","delta_token_exact_vs_baseline","delta_sequence_exact_vs_baseline","delta_ltm_vs_baseline"
"PAIRWISE_MARGIN_CE_V1","L19_SEED_1","1","19","320","delta=0.5,lambda=1.0","69","10","4.9180044516736938","69","10","-16.57226119041443","5","-16.014719239870708","0.0029533421113643321","0","0.0029533421113643321","6.7360798120498657","0","0.046708797156109594","320","true","39","8","4.0477791309356661"
"PAIRWISE_MARGIN_CE_V1","L19_SEED_2","2","19","320","delta=0.5,lambda=1.0","58","4","4.7498733857014024","58","4","-16.858438682556152","1","-18.649948279062908","0.0035089636796228341","0","0.0035089636796228341","6.5560596585273743","0","0.049276830535635086","320","true","-5","-2","-0.1551373223463699"
"PAIRWISE_MARGIN_CE_V1","L19_SEED_4","4","19","320","delta=0.5,lambda=1.0","79","12","4.8893151794691425","79","12","-17.260453748703004","5","-14.800412146250407","0.0019910754109770945","0","0.0019910754109770945","7.2135908007621765","0","0.031145462247144547","320","true","33","6","2.3389912525812768"
"PAIRWISE_MARGIN_CE_V1","L18_SEED_2_CONTROL","2","18","320","delta=0.5,lambda=1.0","62","9","4.9124421711243675","62","9","-14.064164193471273","3","-15.885438338915508","0.004127049033615604","0","0.004127049033615604","6.3704863786697388","0","0.073581885817233059","320","true","-3","1","3.4679425557454433"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_1","1","19","320","tau=0.5,lambda=1.0","50","7","NOT_FINITE","41","2","NOT_FINITE","0","NOT_FINITE","2.205524651799351e-11","-2.8470742758086161","-2.8470742757865608","27.980355262756348","0","42.582753680158994","320","false","20","5","NOT_FINITE"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_2","2","19","320","tau=0.5,lambda=1.0","11","2","NOT_FINITE","9","0","NOT_FINITE","0","NOT_FINITE","11.971520621170129","2.3027478737377902","14.274268494907918","-11.746483564376831","1","154.95085545421307","320","false","-52","-4","NOT_FINITE"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","4","19","320","tau=0.5,lambda=1.0","17","1","NOT_FINITE","36","5","NOT_FINITE","0","NOT_FINITE","6.9551843395743163e-08","-1.8002204895019207","-1.8002204199500773","30.81744909286499","0","39.804189617883949","320","false","-29","-5","NOT_FINITE"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","2","18","320","tau=0.5,lambda=1.0","74","8","NOT_FINITE","68","10","NOT_FINITE","0","NOT_FINITE","0","-6.2743129215454045","-6.2743129215454045","59.430206775665283","0","32.06345548930809","320","false","9","0","NOT_FINITE"
