"configuration_id","objective","priority","step","score","finite"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","28","6.1253000682797927","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","32","6.7600165488648001","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","36","6.6842029808924117","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","40","6.1889741538927474","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","48","7.6031629997466146","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","56","8.9439976122872586","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","64","9.6669156571914403","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","80","11.012942239642143","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","96","12.591573832363919","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","128","14.108771539453802","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","160","15.12975472417371","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","192","15.883556760590652","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","224","16.366459352189096","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","256","16.896350087790655","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","288","17.361460922093226","true"
"L19_SEED_1","LOWER_TAIL_MARGIN_Q20","4","320","17.777146162657903","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","0","0.36453924802196819","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","4","0.70019126111868413","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","8","1.5725645105972756","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","12","1.7455068930004385","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","16","1.9930508136017251","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","20","2.6757854392487137","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","24","3.4551139358588756","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","28","4.0260770790441578","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","32","3.7550960195086192","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","36","3.8173311520608668","true"
