configuration_id,checkpoint_step,rep,rep_name,dataset,eta2,effective_rank,norm_ratio,hidden_margin_midmedian,sign_agreement,alignment_cosine
L19_SEED_4,80,20,PRE_LN_FINAL,TRAIN,0.882811208387,2.86954834047,45.6531275398,9.3292964474,0.84375,0
L19_SEED_4,80,21,POST_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.770164314383,2.95439920447,7.97333339751,1.13606212786,0.854166666667,0.631691357425
L19_SEED_4,80,21,POST_LN_FINAL,TRAIN,0.88181410354,2.94541309909,7.99584543529,1.45352958213,0.84375,0
L19_SEED_4,320,0,L0_EMBEDDED,MARGIN_DEVELOPMENT_V1,1,6.49925719841,1,0.549082011632,0.805555555556,0.343524383987
L19_SEED_4,320,0,L0_EMBEDDED,TRAIN,0.823253308476,6.30368667028,1,0.440203867499,0.90625,0
L19_SEED_4,320,1,L1_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.982371654185,4.09079110953,2.33060132204,0.949978205389,0.805555555556,0.540562271489
L19_SEED_4,320,1,L1_BLOCK_OUT,TRAIN,0.812736682323,3.73477461596,2.40007277701,0.844251777697,0.90625,0
L19_SEED_4,320,2,L2_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.978987066261,3.92732230975,4.08231048311,1.6354520122,0.8125,0.614016932944
L19_SEED_4,320,2,L2_BLOCK_OUT,TRAIN,0.823746871129,3.80313314113,4.18167650032,1.34842044934,0.90625,0
L19_SEED_4,320,3,L3_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.97390622824,4.03694332523,6.14747192451,2.29954480736,0.8125,0.657778214719
L19_SEED_4,320,3,L3_BLOCK_OUT,TRAIN,0.841713392896,3.91404845608,6.32018029979,1.91976783272,0.90625,0
L19_SEED_4,320,4,L4_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.969330340648,4.20189237129,8.07591141871,2.90913382657,0.8125,0.694623869206
L19_SEED_4,320,4,L4_BLOCK_OUT,TRAIN,0.851283132019,3.98203487754,8.27157487152,2.65669669412,0.90625,0
L19_SEED_4,320,5,L5_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.966050433887,3.97468122194,10.8066877698,3.75208173036,0.819444444444,0.707440841619
L19_SEED_4,320,5,L5_BLOCK_OUT,TRAIN,0.851644484749,3.62594949496,11.1087833625,3.3749485981,0.90625,0
L19_SEED_4,320,6,L6_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.962431513681,4.04000139065,13.1657384676,4.44144365734,0.826388888889,0.728092471065
L19_SEED_4,320,6,L6_BLOCK_OUT,TRAIN,0.854553299721,3.7718320106,13.3528327178,4.39994031564,0.90625,0
L19_SEED_4,320,7,L7_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.961032085764,4.03720525,15.2646134524,4.99076938967,0.819444444444,0.74685836924
L19_SEED_4,320,7,L7_BLOCK_OUT,TRAIN,0.8546370736,3.72554561108,15.5063197429,4.81349278654,0.90625,0
L19_SEED_4,320,8,L8_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.958353309502,3.85435563409,17.6945786669,5.32365391877,0.819444444444,0.754438820878
L19_SEED_4,320,8,L8_BLOCK_OUT,TRAIN,0.863675854244,3.51314624743,17.9890361917,5.66937137907,0.90625,0
L19_SEED_4,320,9,L9_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.955984162966,3.71927317416,20.3897514682,6.0493210057,0.819444444444,0.760938599417
L19_SEED_4,320,9,L9_BLOCK_OUT,TRAIN,0.86557196986,3.40342247302,20.6741117566,6.40645209385,0.90625,0
L19_SEED_4,320,10,L10_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.951215321065,3.7168196755,23.7026570625,6.6212657121,0.833333333333,0.765531340946
L19_SEED_4,320,10,L10_BLOCK_OUT,TRAIN,0.862480988489,3.50441103407,23.9327097687,7.39790342204,0.90625,0
L19_SEED_4,320,11,L11_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.941493930988,3.60351775448,27.3962455475,7.29925744565,0.840277777778,0.767102267914
L19_SEED_4,320,11,L11_BLOCK_OUT,TRAIN,0.868742846266,3.41924741711,27.6709838857,8.76690975776,0.90625,0
L19_SEED_4,320,12,L12_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.925487797478,3.68430586186,31.0332598425,8.49534020872,0.840277777778,0.776230690569
L19_SEED_4,320,12,L12_BLOCK_OUT,TRAIN,0.871364954203,3.46007711076,31.6091981964,10.4280666764,0.90625,0
L19_SEED_4,320,13,L13_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.91552078005,3.65708681319,35.8544034383,9.35790535498,0.840277777778,0.77502800594
L19_SEED_4,320,13,L13_BLOCK_OUT,TRAIN,0.872201920837,3.4839854788,36.3016809264,11.3129178823,0.90625,0
L19_SEED_4,320,14,L14_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.899318944659,3.69513931387,39.4278539024,9.94323841456,0.868055555556,0.774767092883
L19_SEED_4,320,14,L14_BLOCK_OUT,TRAIN,0.8745816446,3.54245015365,39.9173456172,12.3365355812,0.90625,0
L19_SEED_4,320,15,L15_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.894060541102,3.55680922948,43.9268042634,11.2888179991,0.861111111111,0.771714701416
L19_SEED_4,320,15,L15_BLOCK_OUT,TRAIN,0.877252199017,3.45481886583,44.4769107264,13.6654575501,0.90625,0
L19_SEED_4,320,16,L16_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.877044032535,3.56321900612,48.480652682,11.9279214288,0.909722222222,0.763127592721
L19_SEED_4,320,16,L16_BLOCK_OUT,TRAIN,0.877406868119,3.44948343356,49.258660144,14.8196093902,0.90625,0
L19_SEED_4,320,17,L17_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.85973944962,3.56016832146,53.1946677159,12.7928084214,0.9375,0.754493667221
L19_SEED_4,320,17,L17_BLOCK_OUT,TRAIN,0.879992536525,3.46597403141,53.953489501,15.5072283322,0.875,0
L19_SEED_4,320,18,L18_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.841539823928,3.48366146261,58.7092425327,13.0094561232,0.951388888889,0.741112962883
L19_SEED_4,320,18,L18_BLOCK_OUT,TRAIN,0.882522665449,3.40375841967,59.5781558571,16.3952612105,0.875,0
L19_SEED_4,320,19,L19_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.830686984278,3.48972652842,62.1652968971,13.6162123793,0.958333333333,0.736377834183
L19_SEED_4,320,19,L19_BLOCK_OUT,TRAIN,0.886178213392,3.39900513162,63.0513949491,16.8183540496,0.875,0
L19_SEED_4,320,20,PRE_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.831859077184,3.54174108236,60.0602206979,13.3997627649,0.958333333333,0.73760734918
L19_SEED_4,320,20,PRE_LN_FINAL,TRAIN,0.886738888907,3.43880096409,60.9446642857,16.4540483836,0.875,0
L19_SEED_4,320,21,POST_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.845136217662,3.54861817667,8.13188504969,1.89850600057,0.965277777778,0.703669893951
L19_SEED_4,320,21,POST_LN_FINAL,TRAIN,0.887633600769,3.42966974772,8.14646960466,2.06629760657,0.875,0
L18_SEED_2_CONTROL,4,0,L0_EMBEDDED,MARGIN_DEVELOPMENT_V1,1,7.4601656685,1,0.501899646788,0.25,-0.0423666548246
L18_SEED_2_CONTROL,4,0,L0_EMBEDDED,TRAIN,0.80546439608,6.85036158255,1,0.374305607164,0.21875,0
L18_SEED_2_CONTROL,4,4,L4_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.89955017015,2.32923256852,1.92425655792,0.406598684691,0.256944444444,0.183318437934
L18_SEED_2_CONTROL,4,4,L4_BLOCK_OUT,TRAIN,0.930716295794,2.11860017138,2.07317888702,0.4638991292,0.1875,0
L18_SEED_2_CONTROL,4,8,L8_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.824602090188,1.64915848001,3.21750316554,0.360779306493,0.416666666667,0.254550993551
L18_SEED_2_CONTROL,4,8,L8_BLOCK_OUT,TRAIN,0.958573787775,1.63502323057,3.3465766225,0.479058205604,0.125,0
L18_SEED_2_CONTROL,4,12,L12_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.815154716339,1.65757320034,3.86932095245,0.278313889332,0.430555555556,0.319955708767
L18_SEED_2_CONTROL,4,12,L12_BLOCK_OUT,TRAIN,0.968257379273,1.678470407,4.09079330546,0.586383615117,0.125,0
L18_SEED_2_CONTROL,4,16,L16_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.792782216425,1.47567719832,5.10439378864,0.207810388451,0.486111111111,0.329295902559
L18_SEED_2_CONTROL,4,16,L16_BLOCK_OUT,TRAIN,0.973442484066,1.44494893786,5.30508710609,0.636845930171,0.125,0
L18_SEED_2_CONTROL,4,18,L18_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.775564590839,1.43742876929,6.01092387695,0.11961749185,0.534722222222,0.330976614368
L18_SEED_2_CONTROL,4,18,L18_BLOCK_OUT,TRAIN,0.97580524224,1.37614565416,6.22851940662,0.65365940135,0.15625,0
L18_SEED_2_CONTROL,4,19,PRE_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.777916782747,1.42699366084,5.7303347393,0.12726682458,0.527777777778,0.328579209486
L18_SEED_2_CONTROL,4,19,PRE_LN_FINAL,TRAIN,0.976334012511,1.36628949275,5.95802438138,0.658292821513,0.15625,0
L18_SEED_2_CONTROL,4,20,POST_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.733377304362,1.87183450122,9.10087735976,0.440302709297,0.520833333333,0.319402023884
L18_SEED_2_CONTROL,4,20,POST_LN_FINAL,TRAIN,0.965476467843,1.75572134644,9.21439259835,0.745643931701,0.1875,0
L18_SEED_2_CONTROL,160,0,L0_EMBEDDED,MARGIN_DEVELOPMENT_V1,1,6.99308950337,1,0.584240559596,0.701388888889,0.232575925271
L18_SEED_2_CONTROL,160,0,L0_EMBEDDED,TRAIN,0.806764111101,6.35265919042,1,0.500155323351,0.84375,0
L18_SEED_2_CONTROL,160,4,L4_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.977542031622,2.6172829732,7.89536320863,2.30796263169,0.708333333333,0.665099594021
L18_SEED_2_CONTROL,160,4,L4_BLOCK_OUT,TRAIN,0.809525331263,2.52212576701,8.43086337258,2.16222198752,0.75,0
L18_SEED_2_CONTROL,160,8,L8_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.946177152178,2.65924619287,17.5531817205,3.81754610504,0.729166666667,0.721808432642
L18_SEED_2_CONTROL,160,8,L8_BLOCK_OUT,TRAIN,0.835083701663,2.6398722806,18.4445292419,4.87597106949,0.8125,0
L18_SEED_2_CONTROL,160,12,L12_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.926016342352,2.77575290362,27.9534210839,5.72883149859,0.763888888889,0.746971088033
L18_SEED_2_CONTROL,160,12,L12_BLOCK_OUT,TRAIN,0.84500381169,2.75189418407,29.1230810597,7.71478029194,0.8125,0
L18_SEED_2_CONTROL,160,16,L16_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.905629621702,2.71493567135,43.0179923651,9.27270762546,0.826388888889,0.749861894842
L18_SEED_2_CONTROL,160,16,L16_BLOCK_OUT,TRAIN,0.854720190982,2.7135574761,44.705519923,10.62439522,0.8125,0
L18_SEED_2_CONTROL,160,18,L18_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.88610678554,2.83262703844,52.8195711082,9.89026904731,0.805555555556,0.732334195672
L18_SEED_2_CONTROL,160,18,L18_BLOCK_OUT,TRAIN,0.870945380329,2.8233100852,54.4648876814,11.6661256403,0.8125,0
L18_SEED_2_CONTROL,160,19,PRE_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.888302527069,2.8206681815,49.3844887258,9.59851033787,0.833333333333,0.740524842696
L18_SEED_2_CONTROL,160,19,PRE_LN_FINAL,TRAIN,0.868103787989,2.80668058576,51.1241893506,11.2227892172,0.8125,0
L18_SEED_2_CONTROL,160,20,POST_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.886581378797,2.85757533435,8.47052415938,1.48138499892,0.819444444444,0.729385556959
L18_SEED_2_CONTROL,160,20,POST_LN_FINAL,TRAIN,0.868146357312,2.87232058744,8.43991989229,1.84609924273,0.8125,0
L18_SEED_2_CONTROL,320,0,L0_EMBEDDED,MARGIN_DEVELOPMENT_V1,1,6.99122674572,1,0.585127119841,0.763888888889,0.240219761334
L18_SEED_2_CONTROL,320,0,L0_EMBEDDED,TRAIN,0.806562424974,6.35123703999,1,0.49994197299,0.90625,0
L18_SEED_2_CONTROL,320,1,L1_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.989864981977,3.90516217184,2.3223883423,1.02666633014,0.763888888889,0.50507687368
L18_SEED_2_CONTROL,320,1,L1_BLOCK_OUT,TRAIN,0.803958134909,3.55124723734,2.46162674687,0.867020430653,0.8125,0
L18_SEED_2_CONTROL,320,2,L2_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.984913637339,3.55570346551,3.96995468787,1.59661744158,0.770833333333,0.620320376573
L18_SEED_2_CONTROL,320,2,L2_BLOCK_OUT,TRAIN,0.829100460531,3.3032113752,4.25023178057,1.49908398082,0.8125,0
L18_SEED_2_CONTROL,320,3,L3_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.983983823262,2.89132114894,5.88412624014,2.10772081518,0.770833333333,0.659422884938
L18_SEED_2_CONTROL,320,3,L3_BLOCK_OUT,TRAIN,0.817447412837,2.72395563306,6.30103865996,2.12249219706,0.8125,0
L18_SEED_2_CONTROL,320,4,L4_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.979120831875,2.79110239276,8.22856976478,2.4641148797,0.770833333333,0.676368358723
L18_SEED_2_CONTROL,320,4,L4_BLOCK_OUT,TRAIN,0.809297883121,2.66872440518,8.7688958325,2.60652217465,0.8125,0
L18_SEED_2_CONTROL,320,5,L5_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.971930698028,2.8963731197,10.2206672796,2.93545517514,0.770833333333,0.694375804087
L18_SEED_2_CONTROL,320,5,L5_BLOCK_OUT,TRAIN,0.819783970248,2.79265199875,10.7954968542,3.36207127858,0.875,0
L18_SEED_2_CONTROL,320,6,L6_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.962262130023,2.91100741831,12.9719274005,3.34235709026,0.777777777778,0.716536339247
L18_SEED_2_CONTROL,320,6,L6_BLOCK_OUT,TRAIN,0.828671653936,2.83429515366,13.6419268382,3.8916531641,0.875,0
L18_SEED_2_CONTROL,320,7,L7_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.953134779049,2.80610252908,16.2179525443,3.7522722977,0.791666666667,0.717460350713
L18_SEED_2_CONTROL,320,7,L7_BLOCK_OUT,TRAIN,0.830464458913,2.7968394551,17.1143745949,4.80874503458,0.875,0
L18_SEED_2_CONTROL,320,8,L8_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.9508167518,2.84322435777,18.997065511,5.03511003084,0.791666666667,0.735166651031
L18_SEED_2_CONTROL,320,8,L8_BLOCK_OUT,TRAIN,0.836952785663,2.80532033249,19.9079304121,5.7294686886,0.875,0
L18_SEED_2_CONTROL,320,9,L9_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.94282447352,2.96117832639,22.3599857766,5.79203185808,0.798611111111,0.7499299978
L18_SEED_2_CONTROL,320,9,L9_BLOCK_OUT,TRAIN,0.838991419687,2.90941307799,23.3486167642,7.05343999324,0.875,0
L18_SEED_2_CONTROL,320,10,L10_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.944373474689,2.94280567753,25.340277833,6.48588919336,0.805555555556,0.758806661798
L18_SEED_2_CONTROL,320,10,L10_BLOCK_OUT,TRAIN,0.84018690319,2.88587382774,26.3087123255,7.81709100853,0.875,0
L18_SEED_2_CONTROL,320,11,L11_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.941427792976,2.95571608622,28.4186155097,7.47428577459,0.819444444444,0.76207068096
L18_SEED_2_CONTROL,320,11,L11_BLOCK_OUT,TRAIN,0.843159680498,2.89844778964,29.4087365527,8.96398265441,0.875,0
L18_SEED_2_CONTROL,320,12,L12_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.931654219771,2.96487490294,31.4490410551,7.71850143859,0.833333333333,0.761740288989
L18_SEED_2_CONTROL,320,12,L12_BLOCK_OUT,TRAIN,0.846165158285,2.91788355095,32.6867151394,9.78293829486,0.875,0
L18_SEED_2_CONTROL,320,13,L13_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.928374576322,2.83344251918,35.758338286,8.72368331228,0.833333333333,0.760380535766
L18_SEED_2_CONTROL,320,13,L13_BLOCK_OUT,TRAIN,0.845131079267,2.79935324161,37.2102870682,11.1396693184,0.875,0
L18_SEED_2_CONTROL,320,14,L14_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.925262221165,2.76918411044,40.0239829651,9.18163133065,0.833333333333,0.763489632821
L18_SEED_2_CONTROL,320,14,L14_BLOCK_OUT,TRAIN,0.84471362505,2.74622225542,41.6363179772,12.0445917716,0.875,0
L18_SEED_2_CONTROL,320,15,L15_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.916624431815,2.75787503512,44.5470732003,10.1400073907,0.847222222222,0.764183062455
L18_SEED_2_CONTROL,320,15,L15_BLOCK_OUT,TRAIN,0.848761094327,2.73156504533,46.3824204293,13.6367486986,0.875,0
L18_SEED_2_CONTROL,320,16,L16_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.913726280403,2.78343514566,50.0621599539,11.0407185777,0.861111111111,0.763770422024
L18_SEED_2_CONTROL,320,16,L16_BLOCK_OUT,TRAIN,0.850756691707,2.76609992759,51.9563059629,14.375369302,0.875,0
L18_SEED_2_CONTROL,320,17,L17_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.906987655125,2.81316114584,55.482387216,11.9749145929,0.854166666667,0.758443016526
L18_SEED_2_CONTROL,320,17,L17_BLOCK_OUT,TRAIN,0.855027560567,2.80057240781,57.3281311744,15.011325047,0.875,0
L18_SEED_2_CONTROL,320,18,L18_BLOCK_OUT,MARGIN_DEVELOPMENT_V1,0.896391297719,2.88268502403,61.9283236239,12.4855507499,0.875,0.748809959263
L18_SEED_2_CONTROL,320,18,L18_BLOCK_OUT,TRAIN,0.867211347017,2.87230011855,63.8646578585,15.544430214,0.875,0
L18_SEED_2_CONTROL,320,19,PRE_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.898417178579,2.87911171639,57.6338904152,12.5299051259,0.868055555556,0.756563477337
L18_SEED_2_CONTROL,320,19,PRE_LN_FINAL,TRAIN,0.863724959893,2.85961597866,59.6367129782,14.8255346908,0.875,0
L18_SEED_2_CONTROL,320,20,POST_LN_FINAL,MARGIN_DEVELOPMENT_V1,0.894969497404,2.9151589722,8.61234819909,1.71183576196,0.881944444444,0.745033944606
L18_SEED_2_CONTROL,320,20,POST_LN_FINAL,TRAIN,0.865642990075,2.90403358821,8.57999476973,2.12720678435,0.875,0
