seed,step,suffix,arm,cosine_adam_momentum,cosine_momentum_sinkhorn,cosine_adam_sinkhorn,relative_l2_adam_momentum,relative_l2_momentum_sinkhorn,relative_l2_adam_sinkhorn,update_rms_adam,update_rms_momentum,update_rms_sinkhorn,update_norm_adam,update_norm_momentum,update_norm_sinkhorn,update_weight_adam,update_weight_momentum,update_weight_sinkhorn,vocab_axis_cv_adam,vocab_axis_cv_momentum,vocab_axis_cv_sinkhorn,feature_axis_cv_adam,feature_axis_cv_momentum,feature_axis_cv_sinkhorn,_source_step_dir
1,500,token_embedding,B0_adam_B1_momentum_B2_sinkhorn,0.3758343998,0.372038267,0.1683966685,0.9996493735,39306.39167,36.55446358,0.0008512766975,7.950285509e-07,0.03124999938,0.2179268346,0.000203527309,7.999999841,0.006980633528,6.519387848e-06,0.2562560376,0.7687066837,2.492995191,1.007594682e-08,0.06985371045,0.2164050146,2.512839311e-08,step500
1,500,output_projection,B0_adam_B1_momentum_B2_sinkhorn,0.3719288013,0.498257231,0.2125159997,0.9994342504,95818.07077,145.8004988,0.0008561072504,1.30454878e-06,0.1249999973,0.2191634561,0.0003339644877,31.99999931,0.00792902241,1.20823606e-05,1.157714503,0.6430937352,1.55082987,2.367257718e-08,0.1239776599,0.3161908953,2.400360933e-08,step500
1,2000,token_embedding,B0_adam_B1_momentum_B2_sinkhorn,0.3954209882,0.3886138889,0.1640061574,0.999456971,46408.12063,63.66981974,0.0004896109638,6.733678761e-07,0.0312499993,0.1253404067,0.0001723821763,7.99999982,0.00315679498,4.341578289e-06,0.2014861761,0.7518871848,2.369898598,1.125515144e-08,0.05230374284,0.1651593137,2.914339717e-08,step2000
1,2000,output_projection,B0_adam_B1_momentum_B2_sinkhorn,0.3633933659,0.5040499614,0.2273037864,0.999079011,96085.28425,244.0379878,0.0005117427474,1.300920764e-06,0.1249999971,0.1310061433,0.0003330357155,31.99999925,0.003904712081,9.926317566e-06,0.9537780482,0.6266268656,1.556400531,2.447160797e-08,0.06360089083,0.2633048577,2.59854052e-08,step2000
1,8000,token_embedding,B0_adam_B1_momentum_B2_sinkhorn,0.401865423,0.390120594,0.1668826256,0.9994702707,49946.74985,65.77046296,0.0004739878773,6.256614352e-07,0.03124999928,0.1213408966,0.0001601693274,7.999999815,0.002316034472,3.05715298e-06,0.1526960478,0.7257270458,2.359470441,9.262643448e-09,0.03527020342,0.1453102307,2.355705487e-08,step8000
1,8000,output_projection,B0_adam_B1_momentum_B2_sinkhorn,0.3555850479,0.4639099008,0.2106127735,0.9990294928,95414.99043,261.0908393,0.0004783780263,1.310060286e-06,0.1249999974,0.1224647747,0.0003353754333,31.99999934,0.002966506904,8.123915964e-06,0.7751471327,0.628497409,1.688292101,2.451775744e-08,0.03514923585,0.2799266102,2.440417963e-08,step8000
