path,magic,seed,step,vocabulary,tokens,dimension,feed_forward,layers,heads,head_dim,muon_lr,aux_adam_lr,muon_momentum,muon_nesterov,muon_ns_steps,muon_matrix_count,aux_adam_count,registry_count,dataset_hash,record_index,token_offset,epoch,exposed_tokens,order_seed
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-step1000/htp-seed1-l19-t32-d64-f128-step500.ckpt,NPRTCKPTV4,1,500,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,4000,0,0,128000,20260806
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-seed1-step8000/htp-seed1-l19-t32-d64-f128-step2000.ckpt,NPRTCKPTV4,1,2000,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,16000,0,0,512000,20260806
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-seed1-step8000/htp-seed1-l19-t32-d64-f128-step8000.ckpt,NPRTCKPTV4,1,8000,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,64000,0,0,2048000,20260806
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-seed2-step8000/htp-seed2-l19-t32-d64-f128-step500.ckpt,NPRTCKPTV4,2,500,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,4000,0,0,128000,20260806
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-seed2-step8000/htp-seed2-l19-t32-d64-f128-step2000.ckpt,NPRTCKPTV4,2,2000,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,16000,0,0,512000,20260806
D:/ghq/github.com/yuubinnkyoku/PhoneLM/build/reports/hvx-promotion/quality-hvx-seed2-step8000/htp-seed2-l19-t32-d64-f128-step8000.ckpt,NPRTCKPTV4,2,8000,1024,32,64,128,19,2,32,0.004999999888241291,0.002199999988079071,0.949999988079071,1,5,114,78,192,fnv1a64:0c7b2826f5f26fea,64000,0,0,2048000,20260806
